"","datazone","year","type","count"
"33653","S01002806",2001,"buddhist",0
"33654","S01002806",2001,"hindu",0
"33655","S01002806",2001,"jewish",2
"33656","S01002806",2001,"muslim",0
"33657","S01002806",2001,"sikh",0
"33658","S01002806",2001,"another_religion",13
"33659","S01002806",2001,"none",773
"33660","S01002806",2001,"not_announced",189
"33661","S01002807",2001,"all_people",720
"33662","S01002807",2001,"church_of_scotland",291
"33663","S01002807",2001,"roman_catholic",96
"33664","S01002807",2001,"other_christian",35
"33665","S01002807",2001,"buddhist",0
"33666","S01002807",2001,"hindu",1
"33667","S01002807",2001,"jewish",0
"33668","S01002807",2001,"muslim",7
"33669","S01002807",2001,"sikh",5
"33670","S01002807",2001,"another_religion",2
"33671","S01002807",2001,"none",243
"33672","S01002807",2001,"not_announced",40
"33673","S01002808",2001,"all_people",848
"33674","S01002808",2001,"church_of_scotland",305
"33675","S01002808",2001,"roman_catholic",88
"33676","S01002808",2001,"other_christian",51
"33677","S01002808",2001,"buddhist",0
"33678","S01002808",2001,"hindu",0
"33679","S01002808",2001,"jewish",0
"33680","S01002808",2001,"muslim",7
"33681","S01002808",2001,"sikh",6
"33682","S01002808",2001,"another_religion",1
"33683","S01002808",2001,"none",356
"33684","S01002808",2001,"not_announced",34
"33685","S01002809",2001,"all_people",683
"33686","S01002809",2001,"church_of_scotland",267
"33687","S01002809",2001,"roman_catholic",144
"33688","S01002809",2001,"other_christian",36
"33689","S01002809",2001,"buddhist",0
"33690","S01002809",2001,"hindu",2
"33691","S01002809",2001,"jewish",0
"33692","S01002809",2001,"muslim",0
"33693","S01002809",2001,"sikh",0
"33694","S01002809",2001,"another_religion",2
"33695","S01002809",2001,"none",193
"33696","S01002809",2001,"not_announced",39
"33697","S01002810",2001,"all_people",1277
"33698","S01002810",2001,"church_of_scotland",636
"33699","S01002810",2001,"roman_catholic",104
"33700","S01002810",2001,"other_christian",41
"33701","S01002810",2001,"buddhist",1
"33702","S01002810",2001,"hindu",0
"33703","S01002810",2001,"jewish",0
"33704","S01002810",2001,"muslim",8
"33705","S01002810",2001,"sikh",0
"33706","S01002810",2001,"another_religion",3
"33707","S01002810",2001,"none",439
"33708","S01002810",2001,"not_announced",45
"33709","S01002811",2001,"all_people",959
"33710","S01002811",2001,"church_of_scotland",507
"33711","S01002811",2001,"roman_catholic",45
"33712","S01002811",2001,"other_christian",41
"33713","S01002811",2001,"buddhist",0
"33714","S01002811",2001,"hindu",0
"33715","S01002811",2001,"jewish",0
"33716","S01002811",2001,"muslim",0
"33717","S01002811",2001,"sikh",0
"33718","S01002811",2001,"another_religion",7
"33719","S01002811",2001,"none",318
"33720","S01002811",2001,"not_announced",41
"33721","S01002812",2001,"all_people",772
"33722","S01002812",2001,"church_of_scotland",384
"33723","S01002812",2001,"roman_catholic",71
"33724","S01002812",2001,"other_christian",28
"33725","S01002812",2001,"buddhist",0
"33726","S01002812",2001,"hindu",8
"33727","S01002812",2001,"jewish",0
"33728","S01002812",2001,"muslim",1
"33729","S01002812",2001,"sikh",0
"33730","S01002812",2001,"another_religion",0
"33731","S01002812",2001,"none",256
"33732","S01002812",2001,"not_announced",24
"33733","S01002813",2001,"all_people",728
"33734","S01002813",2001,"church_of_scotland",264
"33735","S01002813",2001,"roman_catholic",165
"33736","S01002813",2001,"other_christian",19
"33737","S01002813",2001,"buddhist",1
"33738","S01002813",2001,"hindu",0
"33739","S01002813",2001,"jewish",0
"33740","S01002813",2001,"muslim",0
"33741","S01002813",2001,"sikh",0
"33742","S01002813",2001,"another_religion",1
"33743","S01002813",2001,"none",226
"33744","S01002813",2001,"not_announced",52
"33745","S01002814",2001,"all_people",953
"33746","S01002814",2001,"church_of_scotland",513
"33747","S01002814",2001,"roman_catholic",42
"33748","S01002814",2001,"other_christian",42
"33749","S01002814",2001,"buddhist",2
"33750","S01002814",2001,"hindu",0
"33751","S01002814",2001,"jewish",0
"33752","S01002814",2001,"muslim",10
"33753","S01002814",2001,"sikh",0
"33754","S01002814",2001,"another_religion",1
"33755","S01002814",2001,"none",312
"33756","S01002814",2001,"not_announced",31
"33757","S01002815",2001,"all_people",786
"33758","S01002815",2001,"church_of_scotland",238
"33759","S01002815",2001,"roman_catholic",173
"33760","S01002815",2001,"other_christian",27
"33761","S01002815",2001,"buddhist",0
"33762","S01002815",2001,"hindu",0
"33763","S01002815",2001,"jewish",0
"33764","S01002815",2001,"muslim",0
"33765","S01002815",2001,"sikh",0
"33766","S01002815",2001,"another_religion",1
"33767","S01002815",2001,"none",286
"33768","S01002815",2001,"not_announced",61
"33769","S01002816",2001,"all_people",568
"33770","S01002816",2001,"church_of_scotland",190
"33771","S01002816",2001,"roman_catholic",123
"33772","S01002816",2001,"other_christian",19
"33773","S01002816",2001,"buddhist",0
"33774","S01002816",2001,"hindu",0
"33775","S01002816",2001,"jewish",0
"33776","S01002816",2001,"muslim",2
"33777","S01002816",2001,"sikh",0
"33778","S01002816",2001,"another_religion",0
"33779","S01002816",2001,"none",215
"33780","S01002816",2001,"not_announced",19
"33781","S01002817",2001,"all_people",575
"33782","S01002817",2001,"church_of_scotland",179
"33783","S01002817",2001,"roman_catholic",124
"33784","S01002817",2001,"other_christian",26
"33785","S01002817",2001,"buddhist",1
"33786","S01002817",2001,"hindu",0
"33787","S01002817",2001,"jewish",0
"33788","S01002817",2001,"muslim",0
"33789","S01002817",2001,"sikh",0
"33790","S01002817",2001,"another_religion",0
"33791","S01002817",2001,"none",211
"33792","S01002817",2001,"not_announced",34
"33793","S01002818",2001,"all_people",582
"33794","S01002818",2001,"church_of_scotland",279
"33795","S01002818",2001,"roman_catholic",36
"33796","S01002818",2001,"other_christian",21
"33797","S01002818",2001,"buddhist",0
"33798","S01002818",2001,"hindu",0
"33799","S01002818",2001,"jewish",0
"33800","S01002818",2001,"muslim",0
"33801","S01002818",2001,"sikh",5
"33802","S01002818",2001,"another_religion",1
"33803","S01002818",2001,"none",219
"33804","S01002818",2001,"not_announced",21
"33805","S01002819",2001,"all_people",828
"33806","S01002819",2001,"church_of_scotland",287
"33807","S01002819",2001,"roman_catholic",143
"33808","S01002819",2001,"other_christian",26
"33809","S01002819",2001,"buddhist",0
"33810","S01002819",2001,"hindu",0
"33811","S01002819",2001,"jewish",0
"33812","S01002819",2001,"muslim",6
"33813","S01002819",2001,"sikh",0
"33814","S01002819",2001,"another_religion",2
"33815","S01002819",2001,"none",324
"33816","S01002819",2001,"not_announced",40
"33817","S01002820",2001,"all_people",924
"33818","S01002820",2001,"church_of_scotland",278
"33819","S01002820",2001,"roman_catholic",211
"33820","S01002820",2001,"other_christian",26
"33821","S01002820",2001,"buddhist",0
"33822","S01002820",2001,"hindu",0
"33823","S01002820",2001,"jewish",0
"33824","S01002820",2001,"muslim",5
"33825","S01002820",2001,"sikh",0
"33826","S01002820",2001,"another_religion",1
"33827","S01002820",2001,"none",327
"33828","S01002820",2001,"not_announced",76
"33829","S01002821",2001,"all_people",1068
"33830","S01002821",2001,"church_of_scotland",508
"33831","S01002821",2001,"roman_catholic",53
"33832","S01002821",2001,"other_christian",26
"33833","S01002821",2001,"buddhist",1
"33834","S01002821",2001,"hindu",0
"33835","S01002821",2001,"jewish",2
"33836","S01002821",2001,"muslim",2
"33837","S01002821",2001,"sikh",4
"33838","S01002821",2001,"another_religion",4
"33839","S01002821",2001,"none",402
"33840","S01002821",2001,"not_announced",66
"33841","S01002822",2001,"all_people",1095
"33842","S01002822",2001,"church_of_scotland",364
"33843","S01002822",2001,"roman_catholic",226
"33844","S01002822",2001,"other_christian",26
"33845","S01002822",2001,"buddhist",0
"33846","S01002822",2001,"hindu",0
"33847","S01002822",2001,"jewish",0
"33848","S01002822",2001,"muslim",1
"33849","S01002822",2001,"sikh",0
"33850","S01002822",2001,"another_religion",6
"33851","S01002822",2001,"none",393
"33852","S01002822",2001,"not_announced",79
"33853","S01002823",2001,"all_people",825
"33854","S01002823",2001,"church_of_scotland",287
"33855","S01002823",2001,"roman_catholic",71
"33856","S01002823",2001,"other_christian",41
"33857","S01002823",2001,"buddhist",0
"33858","S01002823",2001,"hindu",0
"33859","S01002823",2001,"jewish",0
"33860","S01002823",2001,"muslim",0
"33861","S01002823",2001,"sikh",0
"33862","S01002823",2001,"another_religion",2
"33863","S01002823",2001,"none",373
"33864","S01002823",2001,"not_announced",51
"33865","S01002824",2001,"all_people",935
"33866","S01002824",2001,"church_of_scotland",535
"33867","S01002824",2001,"roman_catholic",40
"33868","S01002824",2001,"other_christian",49
"33869","S01002824",2001,"buddhist",0
"33870","S01002824",2001,"hindu",0
"33871","S01002824",2001,"jewish",0
"33872","S01002824",2001,"muslim",0
"33873","S01002824",2001,"sikh",0
"33874","S01002824",2001,"another_religion",0
"33875","S01002824",2001,"none",268
"33876","S01002824",2001,"not_announced",43
"33877","S01002825",2001,"all_people",975
"33878","S01002825",2001,"church_of_scotland",427
"33879","S01002825",2001,"roman_catholic",44
"33880","S01002825",2001,"other_christian",63
"33881","S01002825",2001,"buddhist",0
"33882","S01002825",2001,"hindu",0
"33883","S01002825",2001,"jewish",0
"33884","S01002825",2001,"muslim",1
"33885","S01002825",2001,"sikh",0
"33886","S01002825",2001,"another_religion",2
"33887","S01002825",2001,"none",400
"33888","S01002825",2001,"not_announced",38
"33889","S01002826",2001,"all_people",727
"33890","S01002826",2001,"church_of_scotland",364
"33891","S01002826",2001,"roman_catholic",30
"33892","S01002826",2001,"other_christian",18
"33893","S01002826",2001,"buddhist",0
"33894","S01002826",2001,"hindu",0
"33895","S01002826",2001,"jewish",0
"33896","S01002826",2001,"muslim",0
"33897","S01002826",2001,"sikh",0
"33898","S01002826",2001,"another_religion",3
"33899","S01002826",2001,"none",264
"33900","S01002826",2001,"not_announced",48
"33901","S01002827",2001,"all_people",670
"33902","S01002827",2001,"church_of_scotland",242
"33903","S01002827",2001,"roman_catholic",47
"33904","S01002827",2001,"other_christian",26
"33905","S01002827",2001,"buddhist",0
"33906","S01002827",2001,"hindu",1
"33907","S01002827",2001,"jewish",0
"33908","S01002827",2001,"muslim",8
"33909","S01002827",2001,"sikh",0
"33910","S01002827",2001,"another_religion",6
"33911","S01002827",2001,"none",302
"33912","S01002827",2001,"not_announced",38
"33913","S01002828",2001,"all_people",999
"33914","S01002828",2001,"church_of_scotland",307
"33915","S01002828",2001,"roman_catholic",137
"33916","S01002828",2001,"other_christian",53
"33917","S01002828",2001,"buddhist",0
"33918","S01002828",2001,"hindu",0
"33919","S01002828",2001,"jewish",0
"33920","S01002828",2001,"muslim",0
"33921","S01002828",2001,"sikh",0
"33922","S01002828",2001,"another_religion",3
"33923","S01002828",2001,"none",450
"33924","S01002828",2001,"not_announced",49
"33925","S01002829",2001,"all_people",812
"33926","S01002829",2001,"church_of_scotland",409
"33927","S01002829",2001,"roman_catholic",46
"33928","S01002829",2001,"other_christian",49
"33929","S01002829",2001,"buddhist",1
"33930","S01002829",2001,"hindu",0
"33931","S01002829",2001,"jewish",0
"33932","S01002829",2001,"muslim",0
"33933","S01002829",2001,"sikh",0
"33934","S01002829",2001,"another_religion",2
"33935","S01002829",2001,"none",270
"33936","S01002829",2001,"not_announced",35
"33937","S01002830",2001,"all_people",663
"33938","S01002830",2001,"church_of_scotland",341
"33939","S01002830",2001,"roman_catholic",27
"33940","S01002830",2001,"other_christian",22
"33941","S01002830",2001,"buddhist",0
"33942","S01002830",2001,"hindu",0
"33943","S01002830",2001,"jewish",1
"33944","S01002830",2001,"muslim",6
"33945","S01002830",2001,"sikh",0
"33946","S01002830",2001,"another_religion",2
"33947","S01002830",2001,"none",232
"33948","S01002830",2001,"not_announced",32
"33949","S01002831",2001,"all_people",1257
"33950","S01002831",2001,"church_of_scotland",645
"33951","S01002831",2001,"roman_catholic",78
"33952","S01002831",2001,"other_christian",66
"33953","S01002831",2001,"buddhist",0
"33954","S01002831",2001,"hindu",0
"33955","S01002831",2001,"jewish",0
"33956","S01002831",2001,"muslim",0
"33957","S01002831",2001,"sikh",12
"33958","S01002831",2001,"another_religion",2
"33959","S01002831",2001,"none",404
"33960","S01002831",2001,"not_announced",50
"33961","S01002832",2001,"all_people",816
"33962","S01002832",2001,"church_of_scotland",253
"33963","S01002832",2001,"roman_catholic",51
"33964","S01002832",2001,"other_christian",52
"33965","S01002832",2001,"buddhist",0
"33966","S01002832",2001,"hindu",0
"33967","S01002832",2001,"jewish",0
"33968","S01002832",2001,"muslim",4
"33969","S01002832",2001,"sikh",0
"33970","S01002832",2001,"another_religion",0
"33971","S01002832",2001,"none",408
"33972","S01002832",2001,"not_announced",48
"33973","S01002833",2001,"all_people",1119
"33974","S01002833",2001,"church_of_scotland",430
"33975","S01002833",2001,"roman_catholic",99
"33976","S01002833",2001,"other_christian",68
"33977","S01002833",2001,"buddhist",7
"33978","S01002833",2001,"hindu",0
"33979","S01002833",2001,"jewish",0
"33980","S01002833",2001,"muslim",20
"33981","S01002833",2001,"sikh",0
"33982","S01002833",2001,"another_religion",2
"33983","S01002833",2001,"none",458
"33984","S01002833",2001,"not_announced",35
"33985","S01002834",2001,"all_people",911
"33986","S01002834",2001,"church_of_scotland",391
"33987","S01002834",2001,"roman_catholic",43
"33988","S01002834",2001,"other_christian",53
"33989","S01002834",2001,"buddhist",4
"33990","S01002834",2001,"hindu",0
"33991","S01002834",2001,"jewish",0
"33992","S01002834",2001,"muslim",7
"33993","S01002834",2001,"sikh",0
"33994","S01002834",2001,"another_religion",1
"33995","S01002834",2001,"none",361
"33996","S01002834",2001,"not_announced",51
"33997","S01002835",2001,"all_people",751
"33998","S01002835",2001,"church_of_scotland",322
"33999","S01002835",2001,"roman_catholic",35
"34000","S01002835",2001,"other_christian",27
"34001","S01002835",2001,"buddhist",0
"34002","S01002835",2001,"hindu",0
"34003","S01002835",2001,"jewish",0
"34004","S01002835",2001,"muslim",8
"34005","S01002835",2001,"sikh",4
"34006","S01002835",2001,"another_religion",2
"34007","S01002835",2001,"none",313
"34008","S01002835",2001,"not_announced",40
"34009","S01002836",2001,"all_people",581
"34010","S01002836",2001,"church_of_scotland",209
"34011","S01002836",2001,"roman_catholic",40
"34012","S01002836",2001,"other_christian",44
"34013","S01002836",2001,"buddhist",0
"34014","S01002836",2001,"hindu",0
"34015","S01002836",2001,"jewish",0
"34016","S01002836",2001,"muslim",0
"34017","S01002836",2001,"sikh",0
"34018","S01002836",2001,"another_religion",2
"34019","S01002836",2001,"none",243
"34020","S01002836",2001,"not_announced",43
"34021","S01002837",2001,"all_people",781
"34022","S01002837",2001,"church_of_scotland",344
"34023","S01002837",2001,"roman_catholic",82
"34024","S01002837",2001,"other_christian",30
"34025","S01002837",2001,"buddhist",0
"34026","S01002837",2001,"hindu",0
"34027","S01002837",2001,"jewish",0
"34028","S01002837",2001,"muslim",3
"34029","S01002837",2001,"sikh",5
"34030","S01002837",2001,"another_religion",4
"34031","S01002837",2001,"none",243
"34032","S01002837",2001,"not_announced",70
"34033","S01002838",2001,"all_people",735
"34034","S01002838",2001,"church_of_scotland",350
"34035","S01002838",2001,"roman_catholic",72
"34036","S01002838",2001,"other_christian",26
"34037","S01002838",2001,"buddhist",0
"34038","S01002838",2001,"hindu",0
"34039","S01002838",2001,"jewish",0
"34040","S01002838",2001,"muslim",0
"34041","S01002838",2001,"sikh",0
"34042","S01002838",2001,"another_religion",2
"34043","S01002838",2001,"none",273
"34044","S01002838",2001,"not_announced",12
"34045","S01002839",2001,"all_people",541
"34046","S01002839",2001,"church_of_scotland",290
"34047","S01002839",2001,"roman_catholic",28
"34048","S01002839",2001,"other_christian",21
"34049","S01002839",2001,"buddhist",0
"34050","S01002839",2001,"hindu",0
"34051","S01002839",2001,"jewish",0
"34052","S01002839",2001,"muslim",0
"34053","S01002839",2001,"sikh",0
"34054","S01002839",2001,"another_religion",2
"34055","S01002839",2001,"none",152
"34056","S01002839",2001,"not_announced",48
"34057","S01002840",2001,"all_people",683
"34058","S01002840",2001,"church_of_scotland",311
"34059","S01002840",2001,"roman_catholic",60
"34060","S01002840",2001,"other_christian",61
"34061","S01002840",2001,"buddhist",0
"34062","S01002840",2001,"hindu",2
"34063","S01002840",2001,"jewish",0
"34064","S01002840",2001,"muslim",2
"34065","S01002840",2001,"sikh",0
"34066","S01002840",2001,"another_religion",1
"34067","S01002840",2001,"none",208
"34068","S01002840",2001,"not_announced",38
"34069","S01002841",2001,"all_people",1342
"34070","S01002841",2001,"church_of_scotland",549
"34071","S01002841",2001,"roman_catholic",118
"34072","S01002841",2001,"other_christian",93
"34073","S01002841",2001,"buddhist",0
"34074","S01002841",2001,"hindu",3
"34075","S01002841",2001,"jewish",0
"34076","S01002841",2001,"muslim",85
"34077","S01002841",2001,"sikh",0
"34078","S01002841",2001,"another_religion",2
"34079","S01002841",2001,"none",434
"34080","S01002841",2001,"not_announced",58
"34081","S01002842",2001,"all_people",628
"34082","S01002842",2001,"church_of_scotland",246
"34083","S01002842",2001,"roman_catholic",43
"34084","S01002842",2001,"other_christian",27
"34085","S01002842",2001,"buddhist",0
"34086","S01002842",2001,"hindu",0
"34087","S01002842",2001,"jewish",0
"34088","S01002842",2001,"muslim",13
"34089","S01002842",2001,"sikh",0
"34090","S01002842",2001,"another_religion",0
"34091","S01002842",2001,"none",273
"34092","S01002842",2001,"not_announced",26
"34093","S01002843",2001,"all_people",820
"34094","S01002843",2001,"church_of_scotland",323
"34095","S01002843",2001,"roman_catholic",69
"34096","S01002843",2001,"other_christian",33
"34097","S01002843",2001,"buddhist",0
"34098","S01002843",2001,"hindu",0
"34099","S01002843",2001,"jewish",0
"34100","S01002843",2001,"muslim",4
"34101","S01002843",2001,"sikh",0
"34102","S01002843",2001,"another_religion",2
"34103","S01002843",2001,"none",317
"34104","S01002843",2001,"not_announced",72
"34105","S01002844",2001,"all_people",605
"34106","S01002844",2001,"church_of_scotland",293
"34107","S01002844",2001,"roman_catholic",43
"34108","S01002844",2001,"other_christian",40
"34109","S01002844",2001,"buddhist",0
"34110","S01002844",2001,"hindu",0
"34111","S01002844",2001,"jewish",0
"34112","S01002844",2001,"muslim",6
"34113","S01002844",2001,"sikh",0
"34114","S01002844",2001,"another_religion",0
"34115","S01002844",2001,"none",206
"34116","S01002844",2001,"not_announced",17
"34117","S01002845",2001,"all_people",882
"34118","S01002845",2001,"church_of_scotland",347
"34119","S01002845",2001,"roman_catholic",49
"34120","S01002845",2001,"other_christian",25
"34121","S01002845",2001,"buddhist",0
"34122","S01002845",2001,"hindu",0
"34123","S01002845",2001,"jewish",0
"34124","S01002845",2001,"muslim",28
"34125","S01002845",2001,"sikh",5
"34126","S01002845",2001,"another_religion",5
"34127","S01002845",2001,"none",335
"34128","S01002845",2001,"not_announced",88
"34129","S01002846",2001,"all_people",1266
"34130","S01002846",2001,"church_of_scotland",620
"34131","S01002846",2001,"roman_catholic",63
"34132","S01002846",2001,"other_christian",49
"34133","S01002846",2001,"buddhist",1
"34134","S01002846",2001,"hindu",0
"34135","S01002846",2001,"jewish",0
"34136","S01002846",2001,"muslim",16
"34137","S01002846",2001,"sikh",0
"34138","S01002846",2001,"another_religion",2
"34139","S01002846",2001,"none",465
"34140","S01002846",2001,"not_announced",50
"34141","S01002847",2001,"all_people",926
"34142","S01002847",2001,"church_of_scotland",364
"34143","S01002847",2001,"roman_catholic",97
"34144","S01002847",2001,"other_christian",36
"34145","S01002847",2001,"buddhist",0
"34146","S01002847",2001,"hindu",1
"34147","S01002847",2001,"jewish",0
"34148","S01002847",2001,"muslim",2
"34149","S01002847",2001,"sikh",0
"34150","S01002847",2001,"another_religion",1
"34151","S01002847",2001,"none",387
"34152","S01002847",2001,"not_announced",38
"34153","S01002848",2001,"all_people",853
"34154","S01002848",2001,"church_of_scotland",267
"34155","S01002848",2001,"roman_catholic",94
"34156","S01002848",2001,"other_christian",71
"34157","S01002848",2001,"buddhist",1
"34158","S01002848",2001,"hindu",0
"34159","S01002848",2001,"jewish",0
"34160","S01002848",2001,"muslim",0
"34161","S01002848",2001,"sikh",1
"34162","S01002848",2001,"another_religion",5
"34163","S01002848",2001,"none",371
"34164","S01002848",2001,"not_announced",43
"34165","S01002849",2001,"all_people",1051
"34166","S01002849",2001,"church_of_scotland",351
"34167","S01002849",2001,"roman_catholic",114
"34168","S01002849",2001,"other_christian",63
"34169","S01002849",2001,"buddhist",0
"34170","S01002849",2001,"hindu",0
"34171","S01002849",2001,"jewish",0
"34172","S01002849",2001,"muslim",0
"34173","S01002849",2001,"sikh",0
"34174","S01002849",2001,"another_religion",2
"34175","S01002849",2001,"none",473
"34176","S01002849",2001,"not_announced",48
"34177","S01002850",2001,"all_people",903
"34178","S01002850",2001,"church_of_scotland",417
"34179","S01002850",2001,"roman_catholic",66
"34180","S01002850",2001,"other_christian",38
"34181","S01002850",2001,"buddhist",1
"34182","S01002850",2001,"hindu",0
"34183","S01002850",2001,"jewish",0
"34184","S01002850",2001,"muslim",0
"34185","S01002850",2001,"sikh",0
"34186","S01002850",2001,"another_religion",0
"34187","S01002850",2001,"none",314
"34188","S01002850",2001,"not_announced",67
"34189","S01002851",2001,"all_people",499
"34190","S01002851",2001,"church_of_scotland",277
"34191","S01002851",2001,"roman_catholic",25
"34192","S01002851",2001,"other_christian",51
"34193","S01002851",2001,"buddhist",1
"34194","S01002851",2001,"hindu",0
"34195","S01002851",2001,"jewish",0
"34196","S01002851",2001,"muslim",0
"34197","S01002851",2001,"sikh",0
"34198","S01002851",2001,"another_religion",0
"34199","S01002851",2001,"none",135
"34200","S01002851",2001,"not_announced",10
"34201","S01002852",2001,"all_people",1000
"34202","S01002852",2001,"church_of_scotland",366
"34203","S01002852",2001,"roman_catholic",59
"34204","S01002852",2001,"other_christian",42
"34205","S01002852",2001,"buddhist",0
"34206","S01002852",2001,"hindu",0
"34207","S01002852",2001,"jewish",0
"34208","S01002852",2001,"muslim",0
"34209","S01002852",2001,"sikh",0
"34210","S01002852",2001,"another_religion",2
"34211","S01002852",2001,"none",471
"34212","S01002852",2001,"not_announced",60
"34213","S01002853",2001,"all_people",443
"34214","S01002853",2001,"church_of_scotland",161
"34215","S01002853",2001,"roman_catholic",51
"34216","S01002853",2001,"other_christian",15
"34217","S01002853",2001,"buddhist",0
"34218","S01002853",2001,"hindu",0
"34219","S01002853",2001,"jewish",0
"34220","S01002853",2001,"muslim",1
"34221","S01002853",2001,"sikh",0
"34222","S01002853",2001,"another_religion",0
"34223","S01002853",2001,"none",186
"34224","S01002853",2001,"not_announced",29
"34225","S01002854",2001,"all_people",839
"34226","S01002854",2001,"church_of_scotland",393
"34227","S01002854",2001,"roman_catholic",76
"34228","S01002854",2001,"other_christian",13
"34229","S01002854",2001,"buddhist",0
"34230","S01002854",2001,"hindu",0
"34231","S01002854",2001,"jewish",0
"34232","S01002854",2001,"muslim",0
"34233","S01002854",2001,"sikh",0
"34234","S01002854",2001,"another_religion",3
"34235","S01002854",2001,"none",312
"34236","S01002854",2001,"not_announced",42
"34237","S01002855",2001,"all_people",629
"34238","S01002855",2001,"church_of_scotland",217
"34239","S01002855",2001,"roman_catholic",32
"34240","S01002855",2001,"other_christian",18
"34241","S01002855",2001,"buddhist",0
"34242","S01002855",2001,"hindu",0
"34243","S01002855",2001,"jewish",0
"34244","S01002855",2001,"muslim",0
"34245","S01002855",2001,"sikh",0
"34246","S01002855",2001,"another_religion",5
"34247","S01002855",2001,"none",289
"34248","S01002855",2001,"not_announced",68
"34249","S01002856",2001,"all_people",776
"34250","S01002856",2001,"church_of_scotland",316
"34251","S01002856",2001,"roman_catholic",51
"34252","S01002856",2001,"other_christian",27
"34253","S01002856",2001,"buddhist",3
"34254","S01002856",2001,"hindu",0
"34255","S01002856",2001,"jewish",0
"34256","S01002856",2001,"muslim",7
"34257","S01002856",2001,"sikh",0
"34258","S01002856",2001,"another_religion",1
"34259","S01002856",2001,"none",313
"34260","S01002856",2001,"not_announced",58
"34261","S01002857",2001,"all_people",505
"34262","S01002857",2001,"church_of_scotland",287
"34263","S01002857",2001,"roman_catholic",17
"34264","S01002857",2001,"other_christian",33
"34265","S01002857",2001,"buddhist",0
"34266","S01002857",2001,"hindu",0
"34267","S01002857",2001,"jewish",0
"34268","S01002857",2001,"muslim",0
"34269","S01002857",2001,"sikh",0
"34270","S01002857",2001,"another_religion",0
"34271","S01002857",2001,"none",147
"34272","S01002857",2001,"not_announced",21
"34273","S01002858",2001,"all_people",581
"34274","S01002858",2001,"church_of_scotland",262
"34275","S01002858",2001,"roman_catholic",55
"34276","S01002858",2001,"other_christian",31
"34277","S01002858",2001,"buddhist",0
"34278","S01002858",2001,"hindu",0
"34279","S01002858",2001,"jewish",1
"34280","S01002858",2001,"muslim",9
"34281","S01002858",2001,"sikh",0
"34282","S01002858",2001,"another_religion",2
"34283","S01002858",2001,"none",209
"34284","S01002858",2001,"not_announced",12
"34285","S01002859",2001,"all_people",851
"34286","S01002859",2001,"church_of_scotland",395
"34287","S01002859",2001,"roman_catholic",55
"34288","S01002859",2001,"other_christian",25
"34289","S01002859",2001,"buddhist",1
"34290","S01002859",2001,"hindu",0
"34291","S01002859",2001,"jewish",0
"34292","S01002859",2001,"muslim",4
"34293","S01002859",2001,"sikh",0
"34294","S01002859",2001,"another_religion",3
"34295","S01002859",2001,"none",325
"34296","S01002859",2001,"not_announced",43
"34297","S01002860",2001,"all_people",1185
"34298","S01002860",2001,"church_of_scotland",420
"34299","S01002860",2001,"roman_catholic",100
"34300","S01002860",2001,"other_christian",100
"34301","S01002860",2001,"buddhist",1
"34302","S01002860",2001,"hindu",0
"34303","S01002860",2001,"jewish",0
"34304","S01002860",2001,"muslim",0
"34305","S01002860",2001,"sikh",1
"34306","S01002860",2001,"another_religion",2
"34307","S01002860",2001,"none",530
"34308","S01002860",2001,"not_announced",31
"34309","S01002861",2001,"all_people",965
"34310","S01002861",2001,"church_of_scotland",385
"34311","S01002861",2001,"roman_catholic",84
"34312","S01002861",2001,"other_christian",45
"34313","S01002861",2001,"buddhist",1
"34314","S01002861",2001,"hindu",1
"34315","S01002861",2001,"jewish",0
"34316","S01002861",2001,"muslim",3
"34317","S01002861",2001,"sikh",0
"34318","S01002861",2001,"another_religion",7
"34319","S01002861",2001,"none",397
"34320","S01002861",2001,"not_announced",42
"34321","S01002862",2001,"all_people",640
"34322","S01002862",2001,"church_of_scotland",252
"34323","S01002862",2001,"roman_catholic",66
"34324","S01002862",2001,"other_christian",32
"34325","S01002862",2001,"buddhist",0
"34326","S01002862",2001,"hindu",0
"34327","S01002862",2001,"jewish",0
"34328","S01002862",2001,"muslim",0
"34329","S01002862",2001,"sikh",0
"34330","S01002862",2001,"another_religion",0
"34331","S01002862",2001,"none",243
"34332","S01002862",2001,"not_announced",47
"34333","S01002863",2001,"all_people",793
"34334","S01002863",2001,"church_of_scotland",350
"34335","S01002863",2001,"roman_catholic",49
"34336","S01002863",2001,"other_christian",26
"34337","S01002863",2001,"buddhist",0
"34338","S01002863",2001,"hindu",0
"34339","S01002863",2001,"jewish",0
"34340","S01002863",2001,"muslim",0
"34341","S01002863",2001,"sikh",0
"34342","S01002863",2001,"another_religion",3
"34343","S01002863",2001,"none",322
"34344","S01002863",2001,"not_announced",43
"34345","S01002864",2001,"all_people",612
"34346","S01002864",2001,"church_of_scotland",258
"34347","S01002864",2001,"roman_catholic",61
"34348","S01002864",2001,"other_christian",19
"34349","S01002864",2001,"buddhist",0
"34350","S01002864",2001,"hindu",0
"34351","S01002864",2001,"jewish",0
"34352","S01002864",2001,"muslim",3
"34353","S01002864",2001,"sikh",0
"34354","S01002864",2001,"another_religion",0
"34355","S01002864",2001,"none",229
"34356","S01002864",2001,"not_announced",42
"34357","S01002865",2001,"all_people",919
"34358","S01002865",2001,"church_of_scotland",361
"34359","S01002865",2001,"roman_catholic",106
