"","datazone","year","type","count"
"12760","S01001595",2001,"elsewhere",2
"12761","S01001596",2001,"all_people",805
"12762","S01001596",2001,"england",69
"12763","S01001596",2001,"scotland",693
"12764","S01001596",2001,"wales",2
"12765","S01001596",2001,"northern_ireland",6
"12766","S01001596",2001,"rep_ireland",9
"12767","S01001596",2001,"other_eu",8
"12768","S01001596",2001,"elsewhere",18
"12769","S01001597",2001,"all_people",702
"12770","S01001597",2001,"england",81
"12771","S01001597",2001,"scotland",575
"12772","S01001597",2001,"wales",7
"12773","S01001597",2001,"northern_ireland",2
"12774","S01001597",2001,"rep_ireland",1
"12775","S01001597",2001,"other_eu",13
"12776","S01001597",2001,"elsewhere",23
"12777","S01001598",2001,"all_people",637
"12778","S01001598",2001,"england",37
"12779","S01001598",2001,"scotland",586
"12780","S01001598",2001,"wales",0
"12781","S01001598",2001,"northern_ireland",1
"12782","S01001598",2001,"rep_ireland",2
"12783","S01001598",2001,"other_eu",2
"12784","S01001598",2001,"elsewhere",9
"12785","S01001599",2001,"all_people",990
"12786","S01001599",2001,"england",96
"12787","S01001599",2001,"scotland",853
"12788","S01001599",2001,"wales",2
"12789","S01001599",2001,"northern_ireland",3
"12790","S01001599",2001,"rep_ireland",2
"12791","S01001599",2001,"other_eu",9
"12792","S01001599",2001,"elsewhere",25
"12793","S01001600",2001,"all_people",1043
"12794","S01001600",2001,"england",78
"12795","S01001600",2001,"scotland",919
"12796","S01001600",2001,"wales",4
"12797","S01001600",2001,"northern_ireland",9
"12798","S01001600",2001,"rep_ireland",3
"12799","S01001600",2001,"other_eu",8
"12800","S01001600",2001,"elsewhere",22
"12801","S01001601",2001,"all_people",1261
"12802","S01001601",2001,"england",241
"12803","S01001601",2001,"scotland",963
"12804","S01001601",2001,"wales",10
"12805","S01001601",2001,"northern_ireland",5
"12806","S01001601",2001,"rep_ireland",4
"12807","S01001601",2001,"other_eu",17
"12808","S01001601",2001,"elsewhere",21
"12809","S01001602",2001,"all_people",558
"12810","S01001602",2001,"england",22
"12811","S01001602",2001,"scotland",509
"12812","S01001602",2001,"wales",1
"12813","S01001602",2001,"northern_ireland",8
"12814","S01001602",2001,"rep_ireland",0
"12815","S01001602",2001,"other_eu",12
"12816","S01001602",2001,"elsewhere",6
"12817","S01001603",2001,"all_people",880
"12818","S01001603",2001,"england",49
"12819","S01001603",2001,"scotland",805
"12820","S01001603",2001,"wales",2
"12821","S01001603",2001,"northern_ireland",1
"12822","S01001603",2001,"rep_ireland",1
"12823","S01001603",2001,"other_eu",7
"12824","S01001603",2001,"elsewhere",15
"12825","S01001604",2001,"all_people",682
"12826","S01001604",2001,"england",37
"12827","S01001604",2001,"scotland",630
"12828","S01001604",2001,"wales",3
"12829","S01001604",2001,"northern_ireland",0
"12830","S01001604",2001,"rep_ireland",0
"12831","S01001604",2001,"other_eu",9
"12832","S01001604",2001,"elsewhere",3
"12833","S01001605",2001,"all_people",790
"12834","S01001605",2001,"england",37
"12835","S01001605",2001,"scotland",726
"12836","S01001605",2001,"wales",0
"12837","S01001605",2001,"northern_ireland",3
"12838","S01001605",2001,"rep_ireland",3
"12839","S01001605",2001,"other_eu",6
"12840","S01001605",2001,"elsewhere",15
"12841","S01001606",2001,"all_people",547
"12842","S01001606",2001,"england",48
"12843","S01001606",2001,"scotland",467
"12844","S01001606",2001,"wales",3
"12845","S01001606",2001,"northern_ireland",4
"12846","S01001606",2001,"rep_ireland",5
"12847","S01001606",2001,"other_eu",7
"12848","S01001606",2001,"elsewhere",13
"12849","S01001607",2001,"all_people",2367
"12850","S01001607",2001,"england",170
"12851","S01001607",2001,"scotland",2102
"12852","S01001607",2001,"wales",5
"12853","S01001607",2001,"northern_ireland",3
"12854","S01001607",2001,"rep_ireland",13
"12855","S01001607",2001,"other_eu",43
"12856","S01001607",2001,"elsewhere",31
"12857","S01001608",2001,"all_people",900
"12858","S01001608",2001,"england",96
"12859","S01001608",2001,"scotland",775
"12860","S01001608",2001,"wales",4
"12861","S01001608",2001,"northern_ireland",2
"12862","S01001608",2001,"rep_ireland",3
"12863","S01001608",2001,"other_eu",6
"12864","S01001608",2001,"elsewhere",14
"12865","S01001609",2001,"all_people",942
"12866","S01001609",2001,"england",64
"12867","S01001609",2001,"scotland",827
"12868","S01001609",2001,"wales",2
"12869","S01001609",2001,"northern_ireland",3
"12870","S01001609",2001,"rep_ireland",5
"12871","S01001609",2001,"other_eu",3
"12872","S01001609",2001,"elsewhere",38
"12873","S01001610",2001,"all_people",678
"12874","S01001610",2001,"england",77
"12875","S01001610",2001,"scotland",556
"12876","S01001610",2001,"wales",8
"12877","S01001610",2001,"northern_ireland",9
"12878","S01001610",2001,"rep_ireland",2
"12879","S01001610",2001,"other_eu",9
"12880","S01001610",2001,"elsewhere",17
"12881","S01001611",2001,"all_people",1072
"12882","S01001611",2001,"england",184
"12883","S01001611",2001,"scotland",825
"12884","S01001611",2001,"wales",3
"12885","S01001611",2001,"northern_ireland",7
"12886","S01001611",2001,"rep_ireland",3
"12887","S01001611",2001,"other_eu",11
"12888","S01001611",2001,"elsewhere",39
"12889","S01001612",2001,"all_people",848
"12890","S01001612",2001,"england",102
"12891","S01001612",2001,"scotland",712
"12892","S01001612",2001,"wales",6
"12893","S01001612",2001,"northern_ireland",2
"12894","S01001612",2001,"rep_ireland",7
"12895","S01001612",2001,"other_eu",9
"12896","S01001612",2001,"elsewhere",10
"12897","S01001613",2001,"all_people",861
"12898","S01001613",2001,"england",30
"12899","S01001613",2001,"scotland",808
"12900","S01001613",2001,"wales",1
"12901","S01001613",2001,"northern_ireland",3
"12902","S01001613",2001,"rep_ireland",4
"12903","S01001613",2001,"other_eu",8
"12904","S01001613",2001,"elsewhere",7
"12905","S01001614",2001,"all_people",634
"12906","S01001614",2001,"england",69
"12907","S01001614",2001,"scotland",531
"12908","S01001614",2001,"wales",5
"12909","S01001614",2001,"northern_ireland",6
"12910","S01001614",2001,"rep_ireland",4
"12911","S01001614",2001,"other_eu",2
"12912","S01001614",2001,"elsewhere",17
"12913","S01001615",2001,"all_people",774
"12914","S01001615",2001,"england",80
"12915","S01001615",2001,"scotland",665
"12916","S01001615",2001,"wales",2
"12917","S01001615",2001,"northern_ireland",0
"12918","S01001615",2001,"rep_ireland",3
"12919","S01001615",2001,"other_eu",4
"12920","S01001615",2001,"elsewhere",20
"12921","S01001616",2001,"all_people",776
"12922","S01001616",2001,"england",159
"12923","S01001616",2001,"scotland",585
"12924","S01001616",2001,"wales",1
"12925","S01001616",2001,"northern_ireland",8
"12926","S01001616",2001,"rep_ireland",2
"12927","S01001616",2001,"other_eu",8
"12928","S01001616",2001,"elsewhere",13
"12929","S01001617",2001,"all_people",714
"12930","S01001617",2001,"england",24
"12931","S01001617",2001,"scotland",668
"12932","S01001617",2001,"wales",1
"12933","S01001617",2001,"northern_ireland",0
"12934","S01001617",2001,"rep_ireland",2
"12935","S01001617",2001,"other_eu",5
"12936","S01001617",2001,"elsewhere",14
"12937","S01001618",2001,"all_people",1054
"12938","S01001618",2001,"england",156
"12939","S01001618",2001,"scotland",846
"12940","S01001618",2001,"wales",4
"12941","S01001618",2001,"northern_ireland",5
"12942","S01001618",2001,"rep_ireland",3
"12943","S01001618",2001,"other_eu",15
"12944","S01001618",2001,"elsewhere",25
"12945","S01001619",2001,"all_people",723
"12946","S01001619",2001,"england",23
"12947","S01001619",2001,"scotland",671
"12948","S01001619",2001,"wales",6
"12949","S01001619",2001,"northern_ireland",3
"12950","S01001619",2001,"rep_ireland",5
"12951","S01001619",2001,"other_eu",1
"12952","S01001619",2001,"elsewhere",14
"12953","S01001620",2001,"all_people",924
"12954","S01001620",2001,"england",36
"12955","S01001620",2001,"scotland",867
"12956","S01001620",2001,"wales",5
"12957","S01001620",2001,"northern_ireland",2
"12958","S01001620",2001,"rep_ireland",3
"12959","S01001620",2001,"other_eu",1
"12960","S01001620",2001,"elsewhere",10
"12961","S01001621",2001,"all_people",763
"12962","S01001621",2001,"england",28
"12963","S01001621",2001,"scotland",720
"12964","S01001621",2001,"wales",1
"12965","S01001621",2001,"northern_ireland",2
"12966","S01001621",2001,"rep_ireland",0
"12967","S01001621",2001,"other_eu",7
"12968","S01001621",2001,"elsewhere",5
"12969","S01001622",2001,"all_people",907
"12970","S01001622",2001,"england",63
"12971","S01001622",2001,"scotland",812
"12972","S01001622",2001,"wales",1
"12973","S01001622",2001,"northern_ireland",4
"12974","S01001622",2001,"rep_ireland",0
"12975","S01001622",2001,"other_eu",6
"12976","S01001622",2001,"elsewhere",21
"12977","S01001623",2001,"all_people",725
"12978","S01001623",2001,"england",46
"12979","S01001623",2001,"scotland",656
"12980","S01001623",2001,"wales",1
"12981","S01001623",2001,"northern_ireland",1
"12982","S01001623",2001,"rep_ireland",5
"12983","S01001623",2001,"other_eu",3
"12984","S01001623",2001,"elsewhere",13
"12985","S01001624",2001,"all_people",1051
"12986","S01001624",2001,"england",100
"12987","S01001624",2001,"scotland",910
"12988","S01001624",2001,"wales",4
"12989","S01001624",2001,"northern_ireland",1
"12990","S01001624",2001,"rep_ireland",7
"12991","S01001624",2001,"other_eu",6
"12992","S01001624",2001,"elsewhere",23
"12993","S01001625",2001,"all_people",756
"12994","S01001625",2001,"england",19
"12995","S01001625",2001,"scotland",721
"12996","S01001625",2001,"wales",4
"12997","S01001625",2001,"northern_ireland",1
"12998","S01001625",2001,"rep_ireland",3
"12999","S01001625",2001,"other_eu",4
"13000","S01001625",2001,"elsewhere",4
"13001","S01001626",2001,"all_people",806
"13002","S01001626",2001,"england",63
"13003","S01001626",2001,"scotland",711
"13004","S01001626",2001,"wales",2
"13005","S01001626",2001,"northern_ireland",4
"13006","S01001626",2001,"rep_ireland",2
"13007","S01001626",2001,"other_eu",6
"13008","S01001626",2001,"elsewhere",18
"13009","S01001627",2001,"all_people",1365
"13010","S01001627",2001,"england",50
"13011","S01001627",2001,"scotland",1304
"13012","S01001627",2001,"wales",1
"13013","S01001627",2001,"northern_ireland",1
"13014","S01001627",2001,"rep_ireland",0
"13015","S01001627",2001,"other_eu",8
"13016","S01001627",2001,"elsewhere",1
"13017","S01001628",2001,"all_people",585
"13018","S01001628",2001,"england",18
"13019","S01001628",2001,"scotland",552
"13020","S01001628",2001,"wales",2
"13021","S01001628",2001,"northern_ireland",0
"13022","S01001628",2001,"rep_ireland",1
"13023","S01001628",2001,"other_eu",2
"13024","S01001628",2001,"elsewhere",10
"13025","S01001629",2001,"all_people",615
"13026","S01001629",2001,"england",49
"13027","S01001629",2001,"scotland",551
"13028","S01001629",2001,"wales",3
"13029","S01001629",2001,"northern_ireland",3
"13030","S01001629",2001,"rep_ireland",2
"13031","S01001629",2001,"other_eu",1
"13032","S01001629",2001,"elsewhere",6
"13033","S01001630",2001,"all_people",548
"13034","S01001630",2001,"england",21
"13035","S01001630",2001,"scotland",513
"13036","S01001630",2001,"wales",1
"13037","S01001630",2001,"northern_ireland",1
"13038","S01001630",2001,"rep_ireland",0
"13039","S01001630",2001,"other_eu",1
"13040","S01001630",2001,"elsewhere",11
"13041","S01001631",2001,"all_people",1075
"13042","S01001631",2001,"england",46
"13043","S01001631",2001,"scotland",1009
"13044","S01001631",2001,"wales",1
"13045","S01001631",2001,"northern_ireland",2
"13046","S01001631",2001,"rep_ireland",1
"13047","S01001631",2001,"other_eu",9
"13048","S01001631",2001,"elsewhere",7
"13049","S01001632",2001,"all_people",619
"13050","S01001632",2001,"england",51
"13051","S01001632",2001,"scotland",552
"13052","S01001632",2001,"wales",0
"13053","S01001632",2001,"northern_ireland",5
"13054","S01001632",2001,"rep_ireland",1
"13055","S01001632",2001,"other_eu",5
"13056","S01001632",2001,"elsewhere",5
"13057","S01001633",2001,"all_people",941
"13058","S01001633",2001,"england",137
"13059","S01001633",2001,"scotland",774
"13060","S01001633",2001,"wales",2
"13061","S01001633",2001,"northern_ireland",7
"13062","S01001633",2001,"rep_ireland",4
"13063","S01001633",2001,"other_eu",3
"13064","S01001633",2001,"elsewhere",14
"13065","S01001634",2001,"all_people",1045
"13066","S01001634",2001,"england",101
"13067","S01001634",2001,"scotland",925
"13068","S01001634",2001,"wales",3
"13069","S01001634",2001,"northern_ireland",5
"13070","S01001634",2001,"rep_ireland",0
"13071","S01001634",2001,"other_eu",5
"13072","S01001634",2001,"elsewhere",6
"13073","S01001635",2001,"all_people",742
"13074","S01001635",2001,"england",36
"13075","S01001635",2001,"scotland",686
"13076","S01001635",2001,"wales",0
"13077","S01001635",2001,"northern_ireland",5
"13078","S01001635",2001,"rep_ireland",1
"13079","S01001635",2001,"other_eu",6
"13080","S01001635",2001,"elsewhere",8
"13081","S01001636",2001,"all_people",575
"13082","S01001636",2001,"england",51
"13083","S01001636",2001,"scotland",505
"13084","S01001636",2001,"wales",3
"13085","S01001636",2001,"northern_ireland",2
"13086","S01001636",2001,"rep_ireland",0
"13087","S01001636",2001,"other_eu",0
"13088","S01001636",2001,"elsewhere",14
"13089","S01001637",2001,"all_people",929
"13090","S01001637",2001,"england",129
"13091","S01001637",2001,"scotland",761
"13092","S01001637",2001,"wales",0
"13093","S01001637",2001,"northern_ireland",5
"13094","S01001637",2001,"rep_ireland",1
"13095","S01001637",2001,"other_eu",3
"13096","S01001637",2001,"elsewhere",30
"13097","S01001638",2001,"all_people",883
"13098","S01001638",2001,"england",51
"13099","S01001638",2001,"scotland",779
"13100","S01001638",2001,"wales",10
"13101","S01001638",2001,"northern_ireland",2
"13102","S01001638",2001,"rep_ireland",7
"13103","S01001638",2001,"other_eu",13
"13104","S01001638",2001,"elsewhere",21
"13105","S01001639",2001,"all_people",675
"13106","S01001639",2001,"england",36
"13107","S01001639",2001,"scotland",625
"13108","S01001639",2001,"wales",1
"13109","S01001639",2001,"northern_ireland",4
"13110","S01001639",2001,"rep_ireland",4
"13111","S01001639",2001,"other_eu",1
"13112","S01001639",2001,"elsewhere",4
"13113","S01001640",2001,"all_people",873
"13114","S01001640",2001,"england",131
"13115","S01001640",2001,"scotland",702
"13116","S01001640",2001,"wales",5
"13117","S01001640",2001,"northern_ireland",8
"13118","S01001640",2001,"rep_ireland",2
"13119","S01001640",2001,"other_eu",0
"13120","S01001640",2001,"elsewhere",25
"13121","S01001641",2001,"all_people",1282
"13122","S01001641",2001,"england",200
"13123","S01001641",2001,"scotland",1001
"13124","S01001641",2001,"wales",5
"13125","S01001641",2001,"northern_ireland",2
"13126","S01001641",2001,"rep_ireland",7
"13127","S01001641",2001,"other_eu",5
"13128","S01001641",2001,"elsewhere",62
"13129","S01001642",2001,"all_people",950
"13130","S01001642",2001,"england",96
"13131","S01001642",2001,"scotland",813
"13132","S01001642",2001,"wales",5
"13133","S01001642",2001,"northern_ireland",0
"13134","S01001642",2001,"rep_ireland",0
"13135","S01001642",2001,"other_eu",12
"13136","S01001642",2001,"elsewhere",24
"13137","S01001643",2001,"all_people",762
"13138","S01001643",2001,"england",98
"13139","S01001643",2001,"scotland",636
"13140","S01001643",2001,"wales",4
"13141","S01001643",2001,"northern_ireland",6
"13142","S01001643",2001,"rep_ireland",3
"13143","S01001643",2001,"other_eu",1
"13144","S01001643",2001,"elsewhere",14
"13145","S01001644",2001,"all_people",1750
"13146","S01001644",2001,"england",155
"13147","S01001644",2001,"scotland",1537
"13148","S01001644",2001,"wales",4
"13149","S01001644",2001,"northern_ireland",13
"13150","S01001644",2001,"rep_ireland",4
"13151","S01001644",2001,"other_eu",8
"13152","S01001644",2001,"elsewhere",29
"13153","S01001645",2001,"all_people",1085
"13154","S01001645",2001,"england",163
"13155","S01001645",2001,"scotland",838
"13156","S01001645",2001,"wales",15
"13157","S01001645",2001,"northern_ireland",15
"13158","S01001645",2001,"rep_ireland",9
"13159","S01001645",2001,"other_eu",7
"13160","S01001645",2001,"elsewhere",38
"13161","S01001646",2001,"all_people",761
"13162","S01001646",2001,"england",97
"13163","S01001646",2001,"scotland",632
"13164","S01001646",2001,"wales",0
"13165","S01001646",2001,"northern_ireland",1
"13166","S01001646",2001,"rep_ireland",1
"13167","S01001646",2001,"other_eu",7
"13168","S01001646",2001,"elsewhere",23
"13169","S01001647",2001,"all_people",782
"13170","S01001647",2001,"england",71
"13171","S01001647",2001,"scotland",685
"13172","S01001647",2001,"wales",5
"13173","S01001647",2001,"northern_ireland",5
"13174","S01001647",2001,"rep_ireland",0
"13175","S01001647",2001,"other_eu",6
"13176","S01001647",2001,"elsewhere",10
"13177","S01001648",2001,"all_people",776
"13178","S01001648",2001,"england",68
"13179","S01001648",2001,"scotland",683
"13180","S01001648",2001,"wales",3
"13181","S01001648",2001,"northern_ireland",3
"13182","S01001648",2001,"rep_ireland",3
"13183","S01001648",2001,"other_eu",6
"13184","S01001648",2001,"elsewhere",10
"13185","S01001649",2001,"all_people",937
"13186","S01001649",2001,"england",66
"13187","S01001649",2001,"scotland",848
"13188","S01001649",2001,"wales",6
"13189","S01001649",2001,"northern_ireland",1
"13190","S01001649",2001,"rep_ireland",1
"13191","S01001649",2001,"other_eu",1
"13192","S01001649",2001,"elsewhere",14
"13193","S01001650",2001,"all_people",898
"13194","S01001650",2001,"england",124
"13195","S01001650",2001,"scotland",725
"13196","S01001650",2001,"wales",5
"13197","S01001650",2001,"northern_ireland",4
"13198","S01001650",2001,"rep_ireland",8
"13199","S01001650",2001,"other_eu",10
"13200","S01001650",2001,"elsewhere",22
"13201","S01001651",2001,"all_people",1018
"13202","S01001651",2001,"england",140
"13203","S01001651",2001,"scotland",818
"13204","S01001651",2001,"wales",8
"13205","S01001651",2001,"northern_ireland",5
"13206","S01001651",2001,"rep_ireland",3
"13207","S01001651",2001,"other_eu",9
"13208","S01001651",2001,"elsewhere",35
"13209","S01001652",2001,"all_people",997
"13210","S01001652",2001,"england",262
"13211","S01001652",2001,"scotland",653
"13212","S01001652",2001,"wales",6
"13213","S01001652",2001,"northern_ireland",23
"13214","S01001652",2001,"rep_ireland",5
"13215","S01001652",2001,"other_eu",15
"13216","S01001652",2001,"elsewhere",33
"13217","S01001653",2001,"all_people",669
"13218","S01001653",2001,"england",88
"13219","S01001653",2001,"scotland",544
"13220","S01001653",2001,"wales",4
"13221","S01001653",2001,"northern_ireland",4
"13222","S01001653",2001,"rep_ireland",2
"13223","S01001653",2001,"other_eu",3
"13224","S01001653",2001,"elsewhere",24
"13225","S01001654",2001,"all_people",837
"13226","S01001654",2001,"england",116
"13227","S01001654",2001,"scotland",683
"13228","S01001654",2001,"wales",9
"13229","S01001654",2001,"northern_ireland",4
"13230","S01001654",2001,"rep_ireland",2
"13231","S01001654",2001,"other_eu",12
"13232","S01001654",2001,"elsewhere",11
"13233","S01001655",2001,"all_people",609
"13234","S01001655",2001,"england",95
"13235","S01001655",2001,"scotland",474
"13236","S01001655",2001,"wales",5
"13237","S01001655",2001,"northern_ireland",6
"13238","S01001655",2001,"rep_ireland",2
"13239","S01001655",2001,"other_eu",11
"13240","S01001655",2001,"elsewhere",16
"13241","S01001656",2001,"all_people",1154
"13242","S01001656",2001,"england",140
"13243","S01001656",2001,"scotland",958
"13244","S01001656",2001,"wales",6
"13245","S01001656",2001,"northern_ireland",9
"13246","S01001656",2001,"rep_ireland",2
"13247","S01001656",2001,"other_eu",12
"13248","S01001656",2001,"elsewhere",27
"13249","S01001657",2001,"all_people",512
"13250","S01001657",2001,"england",111
"13251","S01001657",2001,"scotland",373
"13252","S01001657",2001,"wales",1
"13253","S01001657",2001,"northern_ireland",5
"13254","S01001657",2001,"rep_ireland",2
"13255","S01001657",2001,"other_eu",5
"13256","S01001657",2001,"elsewhere",15
"13257","S01001658",2001,"all_people",1053
"13258","S01001658",2001,"england",178
"13259","S01001658",2001,"scotland",832
"13260","S01001658",2001,"wales",4
"13261","S01001658",2001,"northern_ireland",6
"13262","S01001658",2001,"rep_ireland",4
"13263","S01001658",2001,"other_eu",6
"13264","S01001658",2001,"elsewhere",23
"13265","S01001659",2001,"all_people",645
"13266","S01001659",2001,"england",118
"13267","S01001659",2001,"scotland",498
"13268","S01001659",2001,"wales",5
"13269","S01001659",2001,"northern_ireland",8
"13270","S01001659",2001,"rep_ireland",1
"13271","S01001659",2001,"other_eu",3
"13272","S01001659",2001,"elsewhere",12
"13273","S01001660",2001,"all_people",652
"13274","S01001660",2001,"england",135
"13275","S01001660",2001,"scotland",457
"13276","S01001660",2001,"wales",5
"13277","S01001660",2001,"northern_ireland",7
"13278","S01001660",2001,"rep_ireland",6
"13279","S01001660",2001,"other_eu",6
"13280","S01001660",2001,"elsewhere",36
"13281","S01001661",2001,"all_people",800
"13282","S01001661",2001,"england",146
"13283","S01001661",2001,"scotland",625
"13284","S01001661",2001,"wales",1
"13285","S01001661",2001,"northern_ireland",4
"13286","S01001661",2001,"rep_ireland",4
"13287","S01001661",2001,"other_eu",11
"13288","S01001661",2001,"elsewhere",9
"13289","S01001662",2001,"all_people",769
"13290","S01001662",2001,"england",57
"13291","S01001662",2001,"scotland",686
"13292","S01001662",2001,"wales",4
"13293","S01001662",2001,"northern_ireland",3
"13294","S01001662",2001,"rep_ireland",2
"13295","S01001662",2001,"other_eu",6
"13296","S01001662",2001,"elsewhere",11
"13297","S01001663",2001,"all_people",889
"13298","S01001663",2001,"england",197
"13299","S01001663",2001,"scotland",645
"13300","S01001663",2001,"wales",1
"13301","S01001663",2001,"northern_ireland",19
"13302","S01001663",2001,"rep_ireland",4
"13303","S01001663",2001,"other_eu",6
"13304","S01001663",2001,"elsewhere",17
"13305","S01001664",2001,"all_people",543
"13306","S01001664",2001,"england",115
"13307","S01001664",2001,"scotland",399
"13308","S01001664",2001,"wales",5
"13309","S01001664",2001,"northern_ireland",8
"13310","S01001664",2001,"rep_ireland",1
"13311","S01001664",2001,"other_eu",8
"13312","S01001664",2001,"elsewhere",7
"13313","S01001665",2001,"all_people",945
"13314","S01001665",2001,"england",199
"13315","S01001665",2001,"scotland",691
"13316","S01001665",2001,"wales",14
"13317","S01001665",2001,"northern_ireland",6
"13318","S01001665",2001,"rep_ireland",3
"13319","S01001665",2001,"other_eu",9
"13320","S01001665",2001,"elsewhere",23
"13321","S01001666",2001,"all_people",612
"13322","S01001666",2001,"england",109
"13323","S01001666",2001,"scotland",463
"13324","S01001666",2001,"wales",6
"13325","S01001666",2001,"northern_ireland",5
"13326","S01001666",2001,"rep_ireland",5
"13327","S01001666",2001,"other_eu",7
"13328","S01001666",2001,"elsewhere",17
"13329","S01001667",2001,"all_people",869
"13330","S01001667",2001,"england",162
"13331","S01001667",2001,"scotland",658
"13332","S01001667",2001,"wales",12
"13333","S01001667",2001,"northern_ireland",6
"13334","S01001667",2001,"rep_ireland",3
"13335","S01001667",2001,"other_eu",7
"13336","S01001667",2001,"elsewhere",21
"13337","S01001668",2001,"all_people",692
"13338","S01001668",2001,"england",151
"13339","S01001668",2001,"scotland",492
"13340","S01001668",2001,"wales",6
"13341","S01001668",2001,"northern_ireland",4
"13342","S01001668",2001,"rep_ireland",1
"13343","S01001668",2001,"other_eu",4
"13344","S01001668",2001,"elsewhere",34
"13345","S01001669",2001,"all_people",639
"13346","S01001669",2001,"england",121
"13347","S01001669",2001,"scotland",485
"13348","S01001669",2001,"wales",5
"13349","S01001669",2001,"northern_ireland",2
"13350","S01001669",2001,"rep_ireland",0
"13351","S01001669",2001,"other_eu",5
"13352","S01001669",2001,"elsewhere",21
"13353","S01001670",2001,"all_people",689
"13354","S01001670",2001,"england",24
"13355","S01001670",2001,"scotland",645
"13356","S01001670",2001,"wales",2
"13357","S01001670",2001,"northern_ireland",3
"13358","S01001670",2001,"rep_ireland",3
"13359","S01001670",2001,"other_eu",2
"13360","S01001670",2001,"elsewhere",10
"13361","S01001671",2001,"all_people",568
"13362","S01001671",2001,"england",16
"13363","S01001671",2001,"scotland",536
"13364","S01001671",2001,"wales",1
"13365","S01001671",2001,"northern_ireland",3
"13366","S01001671",2001,"rep_ireland",0
"13367","S01001671",2001,"other_eu",4
"13368","S01001671",2001,"elsewhere",8
"13369","S01001672",2001,"all_people",589
"13370","S01001672",2001,"england",39
"13371","S01001672",2001,"scotland",539
"13372","S01001672",2001,"wales",0
"13373","S01001672",2001,"northern_ireland",2
"13374","S01001672",2001,"rep_ireland",3
"13375","S01001672",2001,"other_eu",1
"13376","S01001672",2001,"elsewhere",5
"13377","S01001673",2001,"all_people",817
"13378","S01001673",2001,"england",65
"13379","S01001673",2001,"scotland",731
"13380","S01001673",2001,"wales",1
"13381","S01001673",2001,"northern_ireland",0
"13382","S01001673",2001,"rep_ireland",1
"13383","S01001673",2001,"other_eu",0
"13384","S01001673",2001,"elsewhere",19
"13385","S01001674",2001,"all_people",851
"13386","S01001674",2001,"england",33
"13387","S01001674",2001,"scotland",782
"13388","S01001674",2001,"wales",2
"13389","S01001674",2001,"northern_ireland",6
"13390","S01001674",2001,"rep_ireland",4
"13391","S01001674",2001,"other_eu",8
"13392","S01001674",2001,"elsewhere",16
"13393","S01001675",2001,"all_people",677
"13394","S01001675",2001,"england",37
"13395","S01001675",2001,"scotland",622
"13396","S01001675",2001,"wales",3
"13397","S01001675",2001,"northern_ireland",6
"13398","S01001675",2001,"rep_ireland",1
"13399","S01001675",2001,"other_eu",2
"13400","S01001675",2001,"elsewhere",6
"13401","S01001676",2001,"all_people",1791
"13402","S01001676",2001,"england",113
"13403","S01001676",2001,"scotland",1562
"13404","S01001676",2001,"wales",9
"13405","S01001676",2001,"northern_ireland",9
"13406","S01001676",2001,"rep_ireland",6
"13407","S01001676",2001,"other_eu",29
"13408","S01001676",2001,"elsewhere",63
"13409","S01001677",2001,"all_people",835
"13410","S01001677",2001,"england",74
"13411","S01001677",2001,"scotland",725
"13412","S01001677",2001,"wales",2
"13413","S01001677",2001,"northern_ireland",9
"13414","S01001677",2001,"rep_ireland",8
"13415","S01001677",2001,"other_eu",5
"13416","S01001677",2001,"elsewhere",12
"13417","S01001678",2001,"all_people",1193
"13418","S01001678",2001,"england",75
"13419","S01001678",2001,"scotland",1090
"13420","S01001678",2001,"wales",4
"13421","S01001678",2001,"northern_ireland",2
"13422","S01001678",2001,"rep_ireland",5
"13423","S01001678",2001,"other_eu",4
"13424","S01001678",2001,"elsewhere",13
"13425","S01001679",2001,"all_people",892
"13426","S01001679",2001,"england",99
"13427","S01001679",2001,"scotland",724
"13428","S01001679",2001,"wales",6
"13429","S01001679",2001,"northern_ireland",4
"13430","S01001679",2001,"rep_ireland",2
"13431","S01001679",2001,"other_eu",19
"13432","S01001679",2001,"elsewhere",38
"13433","S01001680",2001,"all_people",601
"13434","S01001680",2001,"england",33
"13435","S01001680",2001,"scotland",546
"13436","S01001680",2001,"wales",3
"13437","S01001680",2001,"northern_ireland",7
"13438","S01001680",2001,"rep_ireland",1
"13439","S01001680",2001,"other_eu",1
"13440","S01001680",2001,"elsewhere",10
"13441","S01001681",2001,"all_people",649
"13442","S01001681",2001,"england",41
"13443","S01001681",2001,"scotland",574
"13444","S01001681",2001,"wales",1
"13445","S01001681",2001,"northern_ireland",10
"13446","S01001681",2001,"rep_ireland",3
"13447","S01001681",2001,"other_eu",6
"13448","S01001681",2001,"elsewhere",14
"13449","S01001682",2001,"all_people",721
"13450","S01001682",2001,"england",26
"13451","S01001682",2001,"scotland",689
"13452","S01001682",2001,"wales",0
"13453","S01001682",2001,"northern_ireland",0
"13454","S01001682",2001,"rep_ireland",3
"13455","S01001682",2001,"other_eu",0
"13456","S01001682",2001,"elsewhere",3
"13457","S01001683",2001,"all_people",736
"13458","S01001683",2001,"england",53
"13459","S01001683",2001,"scotland",642
"13460","S01001683",2001,"wales",2
"13461","S01001683",2001,"northern_ireland",2
"13462","S01001683",2001,"rep_ireland",3
"13463","S01001683",2001,"other_eu",10
"13464","S01001683",2001,"elsewhere",24
"13465","S01001684",2001,"all_people",575
"13466","S01001684",2001,"england",63
