Zone Code,all_16_74_employed,managers_senior_officials,prof_occupations,associate_prof_technical_occ,admin_secretarial,skilled_trades_occ,personal_service,sales_customer_service,process_plant_machine_operatives,elementary
60QG000466,30,0,0,5,2,5,3,5,5,5
60QG000467,20,0,1,2,6,3,0,2,3,3
60QG000468,46,3,0,3,6,2,6,7,11,8
60QG000469,50,2,2,4,5,7,9,14,3,4
60QG000470,30,0,0,3,2,4,3,5,5,8
60QG000471,37,3,2,3,3,4,1,13,2,6
60QG000472,33,0,0,2,7,3,8,5,1,7
60QG000473,42,1,4,3,14,8,2,4,0,6
60QG000474,32,2,1,2,5,3,5,5,4,5
60QG000475,43,6,2,5,7,8,3,5,1,6
60QG000476,49,0,0,4,10,5,5,11,6,8
60QG000477,38,1,0,2,6,3,3,5,5,13
60QG000478,8,0,0,1,0,3,3,0,0,1
60QG000479,18,1,1,1,0,1,2,1,3,8
60QG000480,18,1,0,2,2,2,0,1,6,4
60QG000481,11,1,1,0,3,1,0,3,0,2
60QG000482,33,1,0,3,6,6,4,2,5,6
60QG000483,63,4,3,5,11,6,4,9,6,15
60QG000484,48,4,3,4,4,2,4,8,4,15
60QG000485,12,1,3,0,1,2,1,0,2,2
60QG000486,49,1,0,7,8,4,2,9,9,9
60QG000487,45,1,3,6,7,5,3,10,4,6
60QG000488,44,5,3,2,6,8,7,5,4,4
60QG000489,78,13,14,12,11,9,5,3,4,7
60QG000490,39,4,5,1,6,3,2,5,8,5
60QG000491,19,3,3,3,2,4,2,2,0,0
60QG000492,54,8,2,6,3,4,6,4,4,17
60QG000493,11,0,0,0,2,1,5,1,1,1
60QG000494,17,0,1,0,6,0,1,1,6,2
60QG000495,17,1,0,0,6,2,1,0,3,4
60QG000496,63,3,2,8,9,5,7,9,6,14
60QG000497,9,0,0,2,1,1,0,1,3,1
60QG000498,19,0,1,1,5,1,4,4,2,1
60QG000499,15,1,0,2,4,1,1,0,2,4
60QG000500,12,2,0,1,2,1,1,1,2,2
60QG000501,9,1,0,0,2,2,1,3,0,0
60QG000502,38,6,5,8,4,5,2,3,2,3
60QG000503,43,3,10,4,6,2,10,5,3,0
60QG000504,36,6,7,4,4,3,5,3,3,1
60QG000505,72,3,5,7,8,10,9,8,9,13
60QG000506,35,5,7,6,3,2,3,3,2,4
60QG000507,41,3,3,2,6,4,7,2,3,11
60QG000508,53,3,0,3,8,5,9,10,7,8
60QG000509,49,3,6,2,11,12,3,8,1,3
60QG000510,48,4,2,4,5,6,7,6,4,10
60QG000511,33,2,1,3,3,0,1,10,4,9
60QG000512,35,5,3,2,6,4,3,4,1,7
60QG000513,43,4,3,4,9,6,4,3,7,3
60QG000514,53,3,0,3,10,7,8,5,5,12
60QG000515,53,2,1,3,11,7,10,9,4,6
60QG000516,53,7,1,5,10,10,3,3,7,7
60QG000517,93,4,3,7,14,11,7,18,10,19
60QG000518,69,6,5,9,8,12,8,10,5,6
60QG000519,66,9,10,12,13,9,7,1,4,1
60QG000520,28,2,3,4,4,4,4,3,1,3
60QG000521,40,5,5,4,9,5,2,4,4,2
60QG000522,71,14,13,13,11,5,5,3,2,5
60QG000523,31,2,2,7,4,1,2,5,5,3
60QG000524,33,2,0,2,3,11,2,7,1,5
60QG000525,30,1,4,6,4,4,3,2,1,5
60QG000526,35,3,1,5,3,5,3,7,2,6
60QG000527,47,2,2,5,9,8,5,8,3,5
60QG000528,39,3,3,2,7,5,4,3,4,8
60QG000529,43,3,2,9,5,8,2,6,4,4
60QG000530,34,0,4,5,8,5,1,2,5,4
60QG000531,30,2,0,4,7,2,4,2,0,9
60QG000532,42,2,1,1,7,6,3,6,6,10
60QG000533,61,2,1,7,9,14,6,7,8,7
60QG000534,64,3,7,6,9,12,5,8,6,8
60QG000535,44,1,6,7,4,3,5,6,4,8
60QG000536,44,2,5,7,11,3,3,3,7,3
60QG000537,35,1,2,4,6,7,8,2,3,2
60QG000538,48,4,1,7,8,2,7,7,8,4
60QG000539,89,3,2,10,16,11,7,12,13,15
60QG000540,54,4,1,10,9,5,5,5,8,7
60QG000541,49,4,3,4,12,6,7,4,4,5
60QG000542,55,2,2,8,2,6,9,7,8,11
60QG000543,30,1,1,2,2,6,7,3,4,4
60QG000544,38,4,2,5,6,6,3,4,3,5
60QG000545,45,2,1,7,4,3,5,10,7,6
60QG000546,35,2,1,2,9,2,4,4,3,8
60QG000547,22,1,3,1,3,4,4,1,1,4
60QG000548,64,3,4,7,7,10,7,8,8,10
60QG000549,15,1,0,3,1,4,0,0,1,5
60QG000550,11,0,1,2,2,2,1,0,1,2
60QG000551,38,0,0,4,8,1,6,3,5,11
60QG000552,19,2,2,2,2,3,1,2,2,3
60QG000553,63,2,4,5,8,7,8,8,13,8
60QG000554,30,4,0,3,4,5,1,4,4,5
60QG000555,49,4,2,5,4,6,2,5,8,13
60QG000556,39,1,0,2,2,5,10,6,3,10
60QG000557,69,7,6,12,8,7,9,8,4,8
60QG000558,16,1,1,3,3,2,0,1,3,2
60QG000559,43,3,1,6,3,7,6,10,1,6
60QG000560,63,1,1,9,14,13,4,9,7,5
60QG000561,33,2,0,4,5,4,2,5,7,4
60QG000562,24,0,0,6,4,4,2,0,2,6
60QG000563,43,5,0,5,6,3,7,8,2,7
60QG000564,56,3,5,5,12,7,3,8,6,7
60QG000565,36,2,2,1,6,2,4,4,5,10
60QG000566,26,1,2,3,3,5,5,6,0,1
60QG000567,39,1,4,2,6,4,5,3,6,8
60QG000568,40,4,0,3,8,6,6,1,4,8
60QG000569,28,1,2,4,6,4,0,2,3,6
60QG000570,23,1,3,3,2,5,0,4,4,1
60QG000571,40,6,1,7,8,2,6,2,5,3
60QG000572,10,0,2,4,1,0,0,0,1,2
60QG000573,41,5,3,2,3,6,5,4,5,8
60QG000574,47,3,1,5,10,10,3,4,5,6
60QG000575,34,0,4,2,8,3,4,3,4,6
60QG000576,24,3,3,2,6,1,1,1,4,3
60QG000577,50,1,2,5,10,4,3,7,7,11
60QG000578,57,5,5,6,10,5,6,8,6,6
60QG000579,47,4,2,2,5,7,6,5,7,9
60QG000580,61,2,3,3,10,7,5,10,9,12
60QG000581,23,0,0,2,1,4,2,5,5,4
60QG000582,30,0,0,3,2,2,2,7,3,11
60QG000583,35,1,0,0,7,10,4,4,3,6
60QG000584,29,3,2,1,4,4,3,6,4,2
60QG000585,41,5,10,4,6,5,2,4,3,2
60QG000586,79,13,13,11,15,6,5,6,4,6
60QG000587,27,3,6,3,5,2,3,2,2,1
60QG000588,82,13,11,12,9,12,6,10,2,7
60QG000589,38,2,2,8,6,3,5,3,3,6
60QG000590,126,6,21,24,17,19,10,13,12,4
60QG000591,47,0,2,7,11,7,5,1,7,7
60QG000592,56,4,4,7,9,13,1,4,5,9
60QG000593,33,2,1,3,10,7,2,2,3,3
60QG000594,27,2,1,2,3,5,5,1,2,6
60QG000595,33,1,2,3,2,8,4,4,2,7
60QG000596,34,2,1,8,9,4,2,1,3,4
60QG000597,44,3,5,1,3,12,7,4,4,5
60QG000598,68,3,4,10,11,14,8,10,5,3
60QG000599,56,4,2,11,6,9,5,1,8,10
60QG000600,93,8,4,12,20,17,10,4,6,12
60QG000601,61,4,4,8,10,5,8,10,7,5
60QG000602,54,2,5,7,9,11,10,3,3,4
60QG000603,72,3,5,6,8,11,11,9,7,12
60QG000604,36,2,0,3,4,7,3,2,4,11
60QG000605,82,8,12,6,10,9,4,11,11,11
60QG000606,46,2,1,4,9,8,5,5,6,6
60QG000607,31,1,0,2,5,2,3,2,7,9
60QG000608,80,5,4,17,14,11,3,10,8,8
60QG000609,107,12,7,19,17,18,6,13,6,9
60QG000610,82,8,6,17,17,9,9,6,4,6
60QG000611,98,6,6,24,18,16,7,11,2,8
60QG000612,65,7,5,10,13,8,4,6,4,8
60QG000613,98,10,10,17,18,13,6,13,4,7
60QG000614,38,5,3,8,7,5,2,3,2,3
60QG000615,55,11,5,4,15,7,2,3,3,5
60QG000616,73,5,8,15,14,7,7,7,9,1
60QG000617,68,9,7,13,11,10,4,5,3,6
60QG000618,70,6,6,11,14,7,4,12,2,8
60QG000619,55,5,6,8,13,3,3,6,5,6
60QG000620,29,3,3,8,6,3,2,2,2,0
60QG000621,36,3,4,12,5,3,0,6,0,3
60QG000622,112,7,15,29,15,6,13,9,7,11
60QG000623,72,11,6,13,15,8,1,6,7,5
60QG000624,74,9,6,6,18,9,6,10,4,6
60QG000625,37,3,1,1,8,6,3,5,3,7
60QG000626,60,10,5,10,6,3,5,9,8,4
60QG000627,50,5,3,5,8,9,5,10,4,1
60QG000628,51,9,7,5,7,5,2,8,4,4
60QG000629,84,4,4,6,13,14,11,5,8,19
60QG000630,56,3,3,4,14,13,4,6,4,5
60QG000631,47,3,0,6,7,3,3,5,7,13
60QG000632,58,6,3,5,5,10,3,6,8,12
60QG000633,50,7,2,4,5,5,10,5,5,7
60QG000634,19,0,1,3,1,2,5,3,1,3
60QG000635,27,0,1,1,4,7,2,2,3,7
60QG000636,37,2,1,7,2,2,7,5,5,6
60QG000637,43,0,2,2,4,4,6,9,6,10
60QG000638,55,4,1,9,7,4,4,9,5,12
60QG000639,72,6,1,12,10,11,6,13,1,12
60QG000640,36,6,0,4,4,5,4,4,4,5
60QG000641,97,10,4,5,16,9,6,10,8,29
60QG000642,45,3,2,4,5,7,3,3,6,12
60QG000643,62,2,1,7,5,7,10,9,10,11
60QG000644,44,0,0,3,6,6,5,6,6,12
60QG000645,26,2,3,4,4,4,4,1,2,2
60QG000646,31,2,0,1,6,2,3,5,4,8
60QG000647,25,3,0,3,3,1,3,6,3,3
60QG000648,30,1,2,4,4,3,1,4,2,9
60QG000649,34,1,0,2,2,5,3,4,11,6
60QG000650,37,2,0,7,7,5,2,4,2,8
60QG000651,60,6,1,5,13,4,4,9,2,16
60QG000652,13,1,2,1,2,1,3,2,0,1
60QG000653,24,1,0,1,5,2,0,3,1,11
60QG000654,25,3,0,1,4,3,3,4,2,5
60QG000655,21,1,0,3,5,1,2,2,5,2
60QG000656,31,3,0,1,3,2,3,8,8,3
60QG000657,38,2,0,6,8,3,4,2,4,9
60QG000658,36,1,0,1,5,4,4,7,5,9
60QG000659,48,3,1,1,9,5,7,4,2,16
60QG000660,22,1,0,1,7,3,0,4,3,3
60QG000661,52,1,2,7,4,8,9,3,9,9
60QG000662,42,2,2,7,2,5,10,3,5,6
60QG000663,38,2,1,4,11,4,3,3,6,4
60QG000664,27,1,3,3,5,3,5,2,3,2
60QG000665,62,7,3,8,11,6,8,4,5,10
60QG000666,45,3,6,6,6,5,4,7,5,3
60QG000667,55,5,2,8,4,6,9,11,2,8
60QG000668,98,13,5,15,17,14,11,11,8,4
60QG000669,31,4,3,1,5,3,3,6,1,5
60QG000670,36,1,1,4,9,4,3,4,4,6
60QG000671,32,4,2,3,8,2,0,3,4,6
60QG000672,43,2,4,9,7,5,3,2,6,5
60QG000673,58,7,6,9,7,6,6,5,5,7
60QG000674,73,10,13,6,8,8,5,8,7,8
60QG000675,67,6,13,17,15,4,1,3,4,4
60QG000676,70,8,14,11,13,4,5,7,3,5
60QG000677,53,2,2,7,10,12,5,7,4,4
60QG000678,50,10,8,6,2,7,3,7,2,5
60QG000679,36,6,2,2,3,6,4,3,1,9
60QG000680,31,3,0,5,6,4,3,6,3,1
60QG000681,37,0,0,9,6,6,5,4,2,5
60QG000682,30,2,3,5,2,4,5,3,1,5
60QG000683,27,4,0,1,3,3,1,5,3,7
60QG000684,19,1,0,1,4,2,0,1,4,6
60QG000685,33,3,1,4,5,3,2,3,6,6
60QG000686,50,2,1,7,8,8,3,7,7,7
60QG000687,24,2,2,4,2,1,5,2,5,1
60QG000688,28,1,1,4,1,5,7,4,3,2
60QG000689,33,6,1,1,3,4,6,4,1,7
60QG000690,33,4,4,5,3,1,3,4,5,4
60QG000691,63,1,7,9,12,9,1,13,4,7
60QG000692,90,11,14,12,17,10,6,7,4,9
60QG000693,70,13,5,14,12,11,3,5,3,4
60QG000694,41,6,2,5,8,6,7,2,2,3
60QG000695,48,4,0,7,7,7,8,3,8,4
60QG000696,35,3,2,3,4,3,2,6,4,8
60QG000697,36,2,3,4,7,3,4,6,4,3
60QG000698,61,7,5,6,5,5,7,8,7,11
60QG000699,23,0,1,4,3,3,2,2,3,5
60QG000700,73,7,7,15,13,5,8,9,4,5
60QG000701,40,9,8,7,7,1,3,3,2,0
60QG000702,67,4,5,7,12,11,4,9,4,11
60QG000703,52,1,4,11,7,7,2,6,3,11
60QG000704,60,3,7,7,11,6,4,6,8,8
60QG000705,15,1,0,2,1,1,1,4,3,2
60QG000706,48,2,1,1,8,7,6,5,6,12
60QG000707,42,0,2,6,1,9,7,5,6,6
60QG000708,13,0,1,0,2,3,2,2,1,2
60QG000709,11,0,0,2,0,0,1,1,3,4
60QG000710,5,0,0,0,1,2,0,1,1,0
60QG000711,19,2,2,0,4,5,1,2,2,1
60QG000712,13,1,2,3,2,2,2,0,1,0
60QG000713,8,0,1,1,0,0,0,1,2,3
60QG000714,7,0,3,0,0,1,0,0,2,1
60QG000715,11,0,3,1,0,1,1,0,4,1
60QG000716,26,2,0,2,4,2,2,5,6,3
60QG000717,50,1,3,8,6,11,5,7,3,6
60QG000718,70,9,7,13,19,9,4,6,2,1
60QG000719,47,13,5,10,6,6,0,4,2,1
60QG000720,161,26,17,27,29,17,10,16,11,8
60QG000721,75,13,13,14,15,8,0,9,2,1
60QG000722,75,11,10,9,15,7,6,8,5,4
60QG000723,51,2,1,5,12,9,8,5,2,7
60QG000724,74,13,11,17,10,9,1,9,3,1
60QG000725,66,6,13,12,17,10,3,3,0,2
60QG000726,71,7,6,11,16,6,4,7,10,4
60QG000727,97,15,8,15,16,18,8,9,4,4
60QG000728,54,5,4,16,10,5,5,4,3,2
60QG000729,37,2,2,7,7,3,6,5,4,1
60QG000730,14,2,0,0,0,2,1,3,2,4
60QG000731,18,2,2,3,0,2,3,1,2,3
60QG000732,27,2,0,4,5,2,2,5,2,5
60QG000733,107,7,6,14,26,15,7,9,13,10
60QG000734,31,0,0,4,8,3,3,3,4,6
60QG000735,24,3,2,1,4,2,1,4,2,5
60QG000736,40,2,1,4,5,2,6,5,8,7
60QG000737,28,1,2,2,1,5,2,3,4,8
60QG000738,32,3,1,3,4,5,3,5,1,7
60QG000739,58,4,3,6,10,6,5,5,5,14
60QG000740,56,4,1,5,10,6,6,4,8,12
60QG000741,34,3,2,6,8,5,2,3,2,3
60QG000742,61,6,4,1,4,11,7,9,6,13
60QG000743,27,3,0,0,7,4,3,0,2,8
60QG000744,49,6,2,4,3,9,3,9,2,11
60QG000745,39,1,3,5,5,5,6,5,2,7
60QG000746,102,10,15,12,18,10,6,10,3,18
60QG000747,65,6,8,14,11,10,4,4,2,6
60QG000748,81,10,4,15,19,17,4,3,5,4
60QG000749,105,15,7,14,14,9,9,17,8,12
60QG000750,15,1,0,1,2,0,2,2,2,5
60QG000751,37,5,1,3,8,1,5,5,2,7
60QG000752,33,6,3,5,7,3,5,1,1,2
60QG000753,57,12,4,12,8,3,3,7,4,4
60QG000754,56,3,15,10,8,5,0,7,1,7
60QG000755,52,4,7,14,4,3,2,4,6,8
60QG000756,24,4,5,2,6,0,1,2,1,3
60QG000757,28,2,2,2,3,5,6,4,1,3
60QG000758,28,5,3,0,6,5,0,4,4,1
60QG000759,41,2,1,4,8,7,1,5,6,7
60QG000760,36,6,2,7,11,2,4,1,2,1
60QG000761,36,2,1,3,10,4,2,5,4,5
60QG000762,103,14,11,26,15,16,2,11,5,3
60QG000763,39,6,4,14,6,4,1,0,3,1
60QG000764,93,12,15,19,18,9,4,7,7,2
60QG000765,15,0,0,3,1,0,0,2,4,5
60QG000766,34,1,0,2,4,5,1,4,3,14
60QG000767,19,1,0,1,4,4,1,5,2,1
60QG000768,37,2,2,3,4,3,4,5,4,10
60QG000769,24,2,1,1,2,4,2,1,5,6
60QG000770,10,1,0,0,1,2,2,1,1,2
60QG000771,63,6,8,8,11,9,4,9,4,4
60QG000772,95,13,7,13,24,12,7,11,3,5
60QG000773,99,21,11,16,14,14,6,9,4,4
60QG000774,50,9,4,7,9,5,3,4,4,5
60QG000775,30,0,2,6,3,7,8,2,1,1
60QG000776,44,3,1,4,4,6,10,6,2,8
60QG000777,38,3,1,4,8,4,7,3,4,4
60QG000778,18,2,1,2,2,2,1,3,1,4
60QG000779,35,1,0,0,4,3,7,7,2,11
60QG000780,37,2,1,2,2,5,5,5,3,12
60QG000781,27,3,1,1,4,4,3,3,6,2
60QG000782,66,3,6,3,15,11,8,4,7,9
60QG000783,44,6,10,5,4,4,2,4,6,3
60QG000784,53,7,2,7,13,6,0,7,8,3
60QG000785,61,7,7,21,13,7,2,1,1,2
60QG000786,32,5,6,1,5,4,2,2,1,6
60QG000787,118,21,10,27,12,10,9,8,14,7
60QG000788,87,12,12,24,16,5,2,7,5,4
60QG000789,84,11,8,12,10,12,7,12,4,8
60QG000790,56,12,3,6,8,6,4,7,6,4
60QG000791,75,7,6,19,15,6,6,3,10,3
60QG000792,70,5,3,12,15,6,8,6,8,7
60QG000793,55,9,2,3,14,7,4,6,4,6
60QG000794,103,10,4,16,18,15,7,10,15,8
60QG000795,33,1,1,3,5,8,2,6,1,6
60QG000796,106,20,18,11,18,15,4,4,6,10
60QG000797,68,6,6,14,13,6,4,5,10,4
60QG000798,43,3,9,7,10,3,0,5,2,4
60QG000799,69,6,16,10,9,8,3,9,4,4
60QG000800,34,6,3,4,10,4,1,3,1,2
60QG000801,81,15,7,11,16,14,6,6,4,2
60QH000001,50,4,0,3,6,9,3,5,10,10
60QH000002,25,9,3,1,5,2,1,1,2,1
60QH000003,46,5,0,1,4,4,1,3,12,16
60QH000004,84,10,0,4,8,28,2,6,10,16
60QH000005,98,15,10,8,6,24,2,10,11,12
60QH000006,65,6,2,3,9,21,1,2,12,9
60QH000007,64,6,0,5,6,14,4,8,14,7
60QH000008,72,10,2,8,7,24,1,5,6,9
60QH000009,54,10,14,5,6,9,1,5,3,1
60QH000010,37,8,7,3,5,3,4,2,2,3
60QH000011,45,16,10,5,4,0,3,2,3,2
60QH000012,61,4,3,7,7,12,8,5,7,8
60QH000013,46,3,3,4,1,19,2,0,5,9
60QH000014,55,11,7,9,4,14,1,3,1,5
60QH000015,62,11,13,5,2,16,4,2,2,7
60QH000016,41,11,6,1,3,9,4,1,5,1
60QH000017,25,7,2,3,3,2,1,1,5,1
60QH000018,26,3,4,3,2,8,2,0,1,3
60QH000019,35,5,0,1,2,5,5,1,5,11
60QH000020,23,3,1,2,2,5,2,1,4,3
60QH000021,72,13,5,5,3,13,4,3,13,13
60QH000022,92,7,8,12,9,18,9,5,10,14
60QH000023,56,2,1,6,5,22,6,0,6,8
60QH000024,78,8,6,4,7,18,10,1,12,12
60QH000025,49,10,3,8,4,13,2,2,2,5
60QH000026,47,3,9,5,2,9,4,2,9,4
60QH000027,63,7,7,7,9,9,5,4,5,10
60QH000028,51,6,9,5,5,9,4,2,6,5
60QH000029,85,2,16,16,12,22,5,2,6,4
60QH000030,83,10,14,20,9,18,0,2,4,6
60QH000031,49,5,7,6,5,15,2,0,5,4
60QH000032,76,7,8,10,8,10,6,2,9,16
60QH000033,53,5,7,8,4,11,3,2,6,7
60QH000034,73,6,4,8,8,18,4,7,2,16
60QH000035,87,7,6,4,6,23,4,4,10,23
60QH000036,50,5,2,6,7,11,3,4,6,6
60QH000037,37,8,1,1,4,15,2,0,2,4
60QH000038,48,14,2,4,7,10,3,1,4,3
60QH000039,65,2,9,5,6,16,6,6,4,11
60QH000040,61,12,4,5,8,17,3,2,8,2
60QH000041,81,4,5,5,6,26,4,4,9,18
60QH000042,76,4,3,7,7,25,10,2,6,12
60QH000043,50,0,2,3,2,24,5,1,3,10
60QH000044,53,3,1,4,3,16,4,4,6,12
60QH000045,103,14,6,9,13,30,4,9,7,11
60QH000046,39,4,5,1,4,14,3,1,5,2
60QH000047,65,5,1,4,6,16,6,1,11,15
60QH000048,38,7,4,3,1,10,2,2,3,6
60QH000049,114,14,1,8,12,40,9,6,10,14
60QH000050,71,10,8,6,2,24,2,4,4,11
60QH000051,70,5,6,4,7,23,3,2,5,15
60QH000052,79,13,4,6,2,23,6,2,12,11
60QH000053,72,4,0,0,6,13,6,6,14,23
60QH000054,109,19,4,7,13,23,8,4,17,14
60QH000055,48,8,7,7,6,6,4,1,8,1
60QH000056,54,10,4,9,4,11,4,4,6,2
60QH000057,62,7,6,5,4,14,5,2,13,6
60QH000058,67,7,2,4,4,29,5,2,6,8
60QH000059,31,7,6,1,4,5,2,2,2,2
60QH000060,56,3,6,8,6,6,5,1,12,9
60QH000061,61,8,3,2,5,17,4,2,6,14
60QH000062,55,2,0,5,3,10,4,3,12,16
60QH000063,42,8,0,6,6,13,0,3,4,2
60QH000064,38,4,2,3,4,8,5,2,5,5
60QH000065,50,4,3,3,4,7,4,4,12,9
60QH000066,45,1,2,5,3,6,2,2,13,11
60QH000067,51,4,6,8,6,10,2,3,5,7
60QH000068,35,4,7,3,2,7,3,2,3,4
60QH000069,59,5,8,10,4,12,3,6,8,3
60QH000070,63,10,9,7,2,14,3,1,10,7
60QH000071,45,5,9,4,8,10,1,1,2,5
60QH000072,43,2,2,5,2,11,4,0,9,8
60QH000073,69,9,2,5,3,15,3,6,13,13
60QH000074,52,8,8,6,6,13,1,1,0,9
60QH000075,67,12,3,3,9,12,5,6,3,14
60QH000076,44,3,5,4,4,13,1,2,3,9
60QH000077,38,5,1,4,4,8,2,1,4,9
60QH000078,41,8,2,2,2,6,1,3,8,9
60QH000079,62,7,8,14,7,9,7,0,2,8
60QH000080,107,17,8,5,9,38,4,8,3,15
60QH000081,63,4,2,4,5,21,1,6,7,13
60QH000082,63,6,3,5,3,20,4,2,9,11
60QH000083,42,9,2,5,1,6,6,4,3,6
60QH000084,50,12,6,3,8,8,3,2,1,7
60QH000085,45,2,2,2,6,6,2,2,12,11
60QH000086,65,10,3,8,11,9,1,6,2,15
60QH000087,56,5,2,6,7,13,2,4,7,10
60QH000088,41,4,2,3,7,14,0,3,3,5
60QH000089,55,9,7,3,3,19,1,3,4,6
60QH000090,28,4,5,4,3,5,1,3,2,1
60QH000091,70,4,8,11,12,12,7,2,8,6
60QH000092,88,14,11,5,5,13,6,10,14,10
60QH000093,81,14,14,5,6,17,8,2,3,12
60QH000094,66,12,6,9,5,13,3,1,6,11
60QH000095,92,6,4,11,8,22,10,7,8,16
60QH000096,55,4,6,9,8,10,5,2,7,4
60QH000097,58,2,0,10,6,14,2,2,9,13
60QH000098,82,9,8,15,6,16,6,1,9,12
60QH000099,64,8,8,7,8,12,8,1,5,7
60QH000100,85,7,7,12,8,21,7,6,10,7
60QH000101,81,11,16,27,7,5,4,2,5,4
60QH000102,75,9,6,14,7,14,4,5,2,14
60QH000103,65,9,4,9,4,11,3,6,8,11
60QH000104,54,9,3,10,11,8,1,1,5,6
60QH000105,38,6,3,8,4,5,2,3,3,4
60QH000106,30,2,5,2,4,2,2,5,7,1
60QH000107,70,10,3,9,13,9,8,7,6,5
60QH000108,108,10,11,14,14,13,11,11,12,12
60QH000109,84,13,7,6,11,20,5,2,7,13
60QH000110,48,6,4,8,2,16,3,0,2,7
60QH000111,81,8,9,11,6,21,7,2,8,9
60QH000112,28,2,2,2,1,6,3,4,6,2
60QH000113,50,6,9,5,4,3,3,5,12,3
60QH000114,39,3,1,10,4,4,4,0,9,4
60QH000115,76,11,10,3,6,14,6,6,10,10
60QH000116,64,11,18,12,2,9,4,1,5,2
60QH000117,75,7,9,10,9,14,4,8,6,8
60QH000118,49,12,8,7,6,4,3,4,2,3
60QH000119,69,10,18,12,4,10,5,2,1,7
60QH000120,85,8,6,7,11,24,5,8,6,10
60QH000121,50,9,5,6,6,10,2,4,1,7
60QH000122,77,8,9,7,11,16,7,5,5,9
60QH000123,40,4,3,3,3,12,2,0,5,8
60QH000124,60,5,8,6,3,15,3,6,6,8
60QH000125,95,14,9,10,10,24,4,7,5,12
60QH000126,84,9,8,15,10,21,4,1,6,10
60QH000127,85,5,10,5,7,26,7,7,5,13
60QH000128,70,8,8,10,2,18,4,3,7,10
60QH000129,56,7,9,8,6,13,6,0,4,3
60QH000130,80,11,8,10,7,21,6,3,9,5
60QH000131,51,1,1,4,2,10,2,7,14,10
60QH000132,46,6,7,6,6,5,5,4,2,5
60QH000133,19,2,1,7,0,3,2,1,3,0
60QH000134,75,9,7,9,8,20,7,5,4,6
60QH000135,30,5,6,4,1,7,0,0,0,7
60QH000136,66,16,6,12,11,8,1,4,3,5
60QH000137,73,6,2,8,7,11,5,11,11,12
60QH000138,29,7,3,3,4,8,0,0,1,3
60QH000139,39,5,3,3,1,6,3,4,4,10
60QH000140,34,3,1,2,1,5,9,1,4,8
60QH000141,84,11,14,9,6,14,7,2,7,14
60QH000142,45,5,5,8,2,8,3,4,2,8
60QH000143,26,3,0,3,2,10,1,0,1,6
60QH000144,39,5,5,5,4,5,6,3,5,1
60QH000145,40,5,2,6,3,6,4,1,8,5
60QH000146,39,9,6,7,2,5,4,0,2,4
60QH000147,43,5,5,6,3,7,3,3,3,8
60QH000148,47,6,3,5,7,13,2,3,3,5
60QH000149,72,10,13,10,7,14,2,0,2,14
60QH000150,65,10,5,10,10,10,2,8,7,3
60QH000151,60,6,12,9,4,11,5,4,2,7
60QH000152,34,2,1,5,4,8,3,5,5,1
60QH000153,40,1,5,6,4,8,4,2,7,3
60QH000154,65,6,6,3,4,9,10,1,11,15
60QH000155,51,11,3,4,4,14,4,3,2,6
60QH000156,33,3,3,0,1,13,4,0,3,6
60QH000157,44,9,2,4,3,10,4,1,1,10
60QH000158,77,12,9,7,5,13,9,3,6,13
60QH000159,52,7,3,3,5,6,6,5,8,9
60QH000160,45,8,3,5,1,9,4,3,5,7
60QH000161,39,3,7,5,2,7,5,4,0,6
60QH000162,37,9,5,5,3,5,3,0,3,4
60QH000163,62,7,3,3,4,14,9,3,7,12
60QH000164,90,5,10,11,9,24,5,3,8,15
60QH000165,41,6,7,3,7,7,3,1,3,4
60QH000166,18,1,1,0,2,2,5,1,3,3
60QH000167,56,6,3,8,2,13,4,2,5,13
60QH000168,56,5,2,5,3,17,3,1,8,12
60QH000169,95,6,4,8,11,28,5,10,11,12
60QH000170,35,5,3,4,3,6,2,2,8,2
60QH000171,67,7,2,7,8,22,3,6,3,9
60QH000172,42,3,6,6,7,7,3,2,3,5
60QH000173,47,6,2,6,5,9,2,3,9,5
60QH000174,55,15,1,7,2,17,4,3,1,5
60QH000175,92,15,6,7,16,28,1,1,6,12
60QH000176,88,17,5,9,9,9,6,7,11,15
60QH000177,75,5,12,12,7,19,5,2,4,9
60QH000178,86,6,6,9,8,23,14,4,6,10
60QH000179,16,2,3,1,3,4,1,0,1,1
60QH000180,47,10,2,9,9,7,3,0,2,5
60QH000181,55,21,9,6,4,2,3,0,5,5
60QH000182,37,8,5,8,2,3,3,1,1,6
60QH000183,29,9,2,4,1,4,1,3,2,3
60QH000184,37,5,5,5,1,11,0,1,5,4
60QH000185,22,7,2,5,1,3,1,1,1,1
60QH000186,18,0,3,2,2,2,2,1,0,6
60QH000187,35,7,4,5,1,8,2,1,1,6
60QH000188,49,5,4,6,3,13,2,1,3,12
60QH000189,33,6,4,3,2,9,1,0,3,5
60QH000190,64,3,3,7,6,22,4,2,6,11
60QH000191,45,12,4,3,3,7,4,1,5,6
60QH000192,52,7,4,1,8,13,2,4,3,10
60QH000193,46,7,5,3,4,12,4,2,1,8
60QH000194,56,3,2,3,7,12,6,6,5,12
60QH000195,51,2,2,5,4,24,4,2,3,5
60QH000196,61,8,5,6,6,10,6,1,2,17
60QH000197,61,1,8,6,6,13,5,4,4,14
60QH000198,65,7,5,6,10,12,6,3,7,9
60QH000199,42,0,2,1,4,13,4,3,2,13
